ItemCondition	OriginalTokenNumber	Region	TokenizedTokenNumber	TokenizedWord	Experiment	Item	Condition
# PP1 8 c	1	GenDep	4	,	PP1	8	c
# PP1 8 c	2	PreHeadNP	5	जो	PP1	8	c
# PP1 8 c	3	PreHeadNP	6	चमड़े	PP1	8	c
# PP1 8 c	3	PreHeadNP	7	से	PP1	8	c
# PP1 8 c	4	PreHeadNP	8	बनती	PP1	8	c
# PP1 8 c	4	PreHeadNP	9	है	PP1	8	c
# PP1 8 c	4	PreHeadNP	10	,	PP1	8	c
# PP1 8 c	5	PreHeadNP	11	का	PP1	8	c
# PP1 8 c	6	HeadNP	12	रंग	PP1	8	c
# PP1 8 c	7	PreMainVerb	13	कभी	PP1	8	c
# PP1 8 c	8	MainVerb	14	उड़ता	PP1	8	c
# PP1 8 c	8	MainVerb	15	नहीं	PP1	8	c
# PP1 8 c	8	MainVerb	16	है	PP1	8	c
# PP1 8 c	8	MainVerb	17	।	PP1	8	c
# PP1 8 d	0	PreGenDep	0	इस	PP1	8	d
# PP1 8 d	0	PreGenDep	1	गाड़ी	PP1	8	d
# PP1 8 d	0	PreGenDep	2	की	PP1	8	d
# PP1 8 d	1	GenDep	3	सीट	PP1	8	d
# PP1 8 d	1	GenDep	4	का	PP1	8	d
# PP1 8 d	1	GenDep	5	,	PP1	8	d
# PP1 8 d	2	PreHeadNP	6	जो	PP1	8	d
# PP1 8 d	3	PreHeadNP	7	चमड़े	PP1	8	d
# PP1 8 d	3	PreHeadNP	8	से	PP1	8	d
# PP1 8 d	4	PreHeadNP	9	बनती	PP1	8	d
# PP1 8 d	4	PreHeadNP	10	है	PP1	8	d
# PP1 8 d	4	PreHeadNP	11	,	PP1	8	d
# PP1 8 d	5	HeadNP	12	रंग	PP1	8	d
# PP1 8 d	6	PreMainVerb	13	कभी	PP1	8	d
# PP1 8 d	7	MainVerb	14	उड़ता	PP1	8	d
# PP1 8 d	7	MainVerb	15	नहीं	PP1	8	d
# PP1 8 d	7	MainVerb	16	है	PP1	8	d
# PP1 8 d	7	MainVerb	17	।	PP1	8	d
# PP1 9 a	0	PreGenDep	0	कई	PP1	9	a
# PP1 9 a	0	PreGenDep	1	बरसों	PP1	9	a
# PP1 9 a	0	PreGenDep	2	से	PP1	9	a
# PP1 9 a	1	PreGenDep	3	इस	PP1	9	a
# PP1 9 a	1	PreGenDep	4	कुर्ते	PP1	9	a
# PP1 9 a	1	PreGenDep	5	की	PP1	9	a
# PP1 9 a	2	GenDep	6	कढ़ाई	PP1	9	a
# PP1 9 a	2	GenDep	7	,	PP1	9	a
# PP1 9 a	3	PreHeadNP	8	जिसको	PP1	9	a
# PP1 9 a	4	PreHeadNP	9	बनाने	PP1	9	a
# PP1 9 a	4	PreHeadNP	10	में	PP1	9	a
# PP1 9 a	5	PreHeadNP	11	कारीगरों	PP1	9	a
# PP1 9 a	5	PreHeadNP	12	की	PP1	9	a
# PP1 9 a	6	PreHeadNP	13	आखें	PP1	9	a
# PP1 9 a	7	PreHeadNP	14	कमज़ोर	PP1	9	a
# PP1 9 a	7	PreHeadNP	15	हो	PP1	9	a
# PP1 9 a	7	PreHeadNP	16	जाती	PP1	9	a
# PP1 9 a	7	PreHeadNP	17	हैं	PP1	9	a
# PP1 9 a	7	PreHeadNP	18	,	PP1	9	a
# PP1 9 a	8	PreHeadNP	19	का	PP1	9	a
# PP1 9 a	9	HeadNP	20	धागा	PP1	9	a
# PP1 9 a	10	PreMainVerb	21	बहुत	PP1	9	a
# PP1 9 a	10	PreMainVerb	22	महंगा	PP1	9	a
# PP1 9 a	11	MainVerb	23	है	PP1	9	a
# PP1 9 a	11	MainVerb	24	।	PP1	9	a
# PP1 9 b	0	PreGenDep	0	कई	PP1	9	b
# PP1 9 b	0	PreGenDep	1	बरसों	PP1	9	b
# PP1 9 b	0	PreGenDep	2	से	PP1	9	b
# PP1 9 b	1	PreGenDep	3	इस	PP1	9	b
# PP1 9 b	1	PreGenDep	4	कुर्ते	PP1	9	b
# PP1 9 b	1	PreGenDep	5	की	PP1	9	b
# PP1 9 b	2	GenDep	6	कढ़ाई	PP1	9	b
# PP1 9 b	2	GenDep	7	का	PP1	9	b
# PP1 9 b	2	GenDep	8	,	PP1	9	b
# PP1 9 b	3	PreHeadNP	9	जिसको	PP1	9	b
# PP1 9 b	4	PreHeadNP	10	बनाने	PP1	9	b
# PP1 9 b	4	PreHeadNP	11	में	PP1	9	b
# PP1 9 b	5	PreHeadNP	12	कारीगरों	PP1	9	b
# PP1 9 b	5	PreHeadNP	13	की	PP1	9	b
# PP1 9 b	6	PreHeadNP	14	आखें	PP1	9	b
# PP1 9 b	7	PreHeadNP	15	कमज़ोर	PP1	9	b
# PP1 9 b	7	PreHeadNP	16	हो	PP1	9	b
# PP1 9 b	7	PreHeadNP	17	जाती	PP1	9	b
# PP1 9 b	7	PreHeadNP	18	हैं	PP1	9	b
# PP1 9 b	7	PreHeadNP	19	,	PP1	9	b
# PP1 9 b	8	HeadNP	20	धागा	PP1	9	b
# PP1 9 b	9	PreMainVerb	21	बहुत	PP1	9	b
# PP1 9 b	9	PreMainVerb	22	महंगा	PP1	9	b
# PP1 9 b	10	MainVerb	23	है	PP1	9	b
# PP1 9 b	10	MainVerb	24	।	PP1	9	b
# PP1 9 c	0	PreGenDep	0	कई	PP1	9	c
# PP1 9 c	0	PreGenDep	1	बरसों	PP1	9	c
# PP1 9 c	0	PreGenDep	2	से	PP1	9	c
# PP1 9 c	1	PreGenDep	3	इस	PP1	9	c
# PP1 9 c	1	PreGenDep	4	कुर्ते	PP1	9	c
# PP1 9 c	1	PreGenDep	5	की	PP1	9	c
# PP1 9 c	2	GenDep	6	कढ़ाई	PP1	9	c
# PP1 9 c	2	GenDep	7	,	PP1	9	c
# PP1 9 c	3	PreHeadNP	8	जो	PP1	9	c
# PP1 9 c	4	PreHeadNP	9	बहुत	PP1	9	c
# PP1 9 c	4	PreHeadNP	10	लोकप्रिय	PP1	9	c
# PP1 9 c	5	PreHeadNP	11	है	PP1	9	c
# PP1 9 c	5	PreHeadNP	12	,	PP1	9	c
# PP1 9 c	6	PreHeadNP	13	का	PP1	9	c
# PP1 9 c	7	HeadNP	14	धागा	PP1	9	c
# PP1 9 c	8	PreMainVerb	15	बहुत	PP1	9	c
# PP1 9 c	8	PreMainVerb	16	महंगा	PP1	9	c
# PP1 9 c	9	MainVerb	17	है	PP1	9	c
# PP1 9 c	9	MainVerb	18	।	PP1	9	c
# PP1 9 d	0	PreGenDep	0	कई	PP1	9	d
# PP1 9 d	0	PreGenDep	1	बरसों	PP1	9	d
# PP1 9 d	0	PreGenDep	2	से	PP1	9	d
# PP1 9 d	1	PreGenDep	3	इस	PP1	9	d
# PP1 9 d	1	PreGenDep	4	कुर्ते	PP1	9	d
# PP1 9 d	1	PreGenDep	5	की	PP1	9	d
# PP1 9 d	2	GenDep	6	कढ़ाई	PP1	9	d
# PP1 9 d	2	GenDep	7	का	PP1	9	d
# PP1 9 d	2	GenDep	8	,	PP1	9	d
# PP1 9 d	3	PreHeadNP	9	जो	PP1	9	d
# PP1 9 d	4	PreHeadNP	10	बहुत	PP1	9	d
# PP1 9 d	4	PreHeadNP	11	लोकप्रिय	PP1	9	d
# PP1 9 d	5	PreHeadNP	12	है	PP1	9	d
# PP1 9 d	5	PreHeadNP	13	,	PP1	9	d
# PP1 9 d	6	HeadNP	14	धागा	PP1	9	d
# PP1 9 d	7	PreMainVerb	15	बहुत	PP1	9	d
# PP1 9 d	7	PreMainVerb	16	महंगा	PP1	9	d
# PP1 9 d	8	MainVerb	17	है	PP1	9	d
# PP1 9 d	8	MainVerb	18	।	PP1	9	d
# PP1 10 a	0	PreGenDep	0	मुरादाबाद	PP1	10	a
# PP1 10 a	0	PreGenDep	1	की	PP1	10	a
# PP1 10 a	1	PreGenDep	2	इस	PP1	10	a
# PP1 10 a	1	PreGenDep	3	दुकान	PP1	10	a
# PP1 10 a	1	PreGenDep	4	की	PP1	10	a
# PP1 10 a	2	GenDep	5	दही	PP1	10	a
# PP1 10 a	2	GenDep	6	,	PP1	10	a
# PP1 10 a	3	PreHeadNP	7	जिसको	PP1	10	a
# PP1 10 a	4	PreHeadNP	8	बनाने	PP1	10	a
# PP1 10 a	4	PreHeadNP	9	में	PP1	10	a
# PP1 10 a	5	PreHeadNP	10	कम	PP1	10	a
# PP1 10 a	5	PreHeadNP	11	से	PP1	10	a
# PP1 10 a	5	PreHeadNP	12	कम	PP1	10	a
# PP1 10 a	6	PreHeadNP	13	दो	PP1	10	a
# PP1 10 a	6	PreHeadNP	14	दिन	PP1	10	a
# PP1 10 a	7	PreHeadNP	15	लगते	PP1	10	a
# PP1 10 a	7	PreHeadNP	16	हैं	PP1	10	a
# PP1 10 a	7	PreHeadNP	17	,	PP1	10	a
# PP1 10 a	8	PreHeadNP	18	का	PP1	10	a
# PP1 10 a	9	HeadNP	19	नाम	PP1	10	a
# PP1 10 a	10	PreMainVerb	20	लोगो	PP1	10	a
# PP1 10 a	10	PreMainVerb	21	ने	PP1	10	a
# PP1 10 a	11	PreMainVerb	22	मीना	PP1	10	a
# PP1 10 a	11	PreMainVerb	23	कुमारी	PP1	10	a
# PP1 10 a	12	MainVerb	24	रखा	PP1	10	a
# PP1 10 a	12	MainVerb	25	है	PP1	10	a
# PP1 10 a	12	MainVerb	26	।	PP1	10	a
# PP1 10 b	0	PreGenDep	0	मुरादाबाद	PP1	10	b
# PP1 10 b	0	PreGenDep	1	की	PP1	10	b
# PP1 10 b	1	PreGenDep	2	इस	PP1	10	b
# PP1 10 b	1	PreGenDep	3	दुकान	PP1	10	b
# PP1 10 b	1	PreGenDep	4	की	PP1	10	b
# PP1 10 b	2	GenDep	5	दही	PP1	10	b
# PP1 10 b	2	GenDep	6	का	PP1	10	b
# PP1 10 b	2	GenDep	7	,	PP1	10	b
# PP1 10 b	3	PreHeadNP	8	जिसको	PP1	10	b
# PP1 10 b	4	PreHeadNP	9	बनाने	PP1	10	b
# PP1 10 b	4	PreHeadNP	10	में	PP1	10	b
# PP1 10 b	5	PreHeadNP	11	कम	PP1	10	b
# PP1 10 b	5	PreHeadNP	12	से	PP1	10	b
# PP1 10 b	5	PreHeadNP	13	कम	PP1	10	b
# PP1 10 b	6	PreHeadNP	14	दो	PP1	10	b
# PP1 10 b	6	PreHeadNP	15	दिन	PP1	10	b
# PP1 10 b	7	PreHeadNP	16	लगते	PP1	10	b
# PP1 10 b	7	PreHeadNP	17	हैं	PP1	10	b
# PP1 10 b	7	PreHeadNP	18	,	PP1	10	b
# PP1 10 b	8	HeadNP	19	नाम	PP1	10	b
# PP1 10 b	9	PreMainVerb	20	लोगो	PP1	10	b
# PP1 10 b	9	PreMainVerb	21	ने	PP1	10	b
# PP1 10 b	10	PreMainVerb	22	मीना	PP1	10	b
# PP1 10 b	10	PreMainVerb	23	कुमारी	PP1	10	b
# PP1 10 b	11	MainVerb	24	रखा	PP1	10	b
# PP1 10 b	11	MainVerb	25	है	PP1	10	b
# PP1 10 b	11	MainVerb	26	।	PP1	10	b
# PP1 10 c	0	PreGenDep	0	मुरादाबाद	PP1	10	c
# PP1 10 c	0	PreGenDep	1	की	PP1	10	c
# PP1 10 c	1	PreGenDep	2	इस	PP1	10	c
# PP1 10 c	1	PreGenDep	3	दुकान	PP1	10	c
# PP1 10 c	1	PreGenDep	4	की	PP1	10	c
# PP1 10 c	2	GenDep	5	दही	PP1	10	c
# PP1 10 c	2	GenDep	6	,	PP1	10	c
# PP1 10 c	3	PreHeadNP	7	जो	PP1	10	c
# PP1 10 c	4	PreHeadNP	8	मीठी	PP1	10	c
# PP1 10 c	5	PreHeadNP	9	होती	PP1	10	c
# PP1 10 c	5	PreHeadNP	10	है	PP1	10	c
# PP1 10 c	5	PreHeadNP	11	,	PP1	10	c
# PP1 10 c	6	PreHeadNP	12	का	PP1	10	c
# PP1 10 c	7	HeadNP	13	नाम	PP1	10	c
# PP1 10 c	8	PreMainVerb	14	लोगो	PP1	10	c
# PP1 10 c	8	PreMainVerb	15	ने	PP1	10	c
# PP1 10 c	9	PreMainVerb	16	मीना	PP1	10	c
# PP1 10 c	9	PreMainVerb	17	कुमारी	PP1	10	c
# PP1 10 c	10	MainVerb	18	रखा	PP1	10	c
# PP1 10 c	10	MainVerb	19	है	PP1	10	c
# PP1 10 c	10	MainVerb	20	।	PP1	10	c
# PP1 10 d	0	PreGenDep	0	मुरादाबाद	PP1	10	d
# PP1 10 d	0	PreGenDep	1	की	PP1	10	d
# PP1 10 d	1	PreGenDep	2	इस	PP1	10	d
# PP1 10 d	1	PreGenDep	3	दुकान	PP1	10	d
# PP1 10 d	1	PreGenDep	4	की	PP1	10	d
# PP1 10 d	2	GenDep	5	दही	PP1	10	d
# PP1 10 d	2	GenDep	6	का	PP1	10	d
# PP1 10 d	2	GenDep	7	,	PP1	10	d
# PP1 10 d	3	PreHeadNP	8	जो	PP1	10	d
# PP1 10 d	4	PreHeadNP	9	मीठी	PP1	10	d
# PP1 10 d	5	PreHeadNP	10	होती	PP1	10	d
# PP1 10 d	5	PreHeadNP	11	है	PP1	10	d
# PP1 10 d	5	PreHeadNP	12	,	PP1	10	d
# PP1 10 d	6	HeadNP	13	नाम	PP1	10	d
# PP1 10 d	7	PreMainVerb	14	लोगो	PP1	10	d
# PP1 10 d	7	PreMainVerb	15	ने	PP1	10	d
# PP1 10 d	8	PreMainVerb	16	मीना	PP1	10	d
# PP1 10 d	8	PreMainVerb	17	कुमारी	PP1	10	d
# PP1 10 d	9	MainVerb	18	रखा	PP1	10	d
# PP1 10 d	9	MainVerb	19	है	PP1	10	d
# PP1 10 d	9	MainVerb	20	।	PP1	10	d
# PP1 11 a	0	PreGenDep	0	अज़ादी	PP1	11	a
# PP1 11 a	0	PreGenDep	1	के	PP1	11	a
# PP1 11 a	0	PreGenDep	2	दौरान	PP1	11	a
# PP1 11 a	1	PreGenDep	3	रमेश	PP1	11	a
# PP1 11 a	1	PreGenDep	4	के	PP1	11	a
# PP1 11 a	2	GenDep	5	दादाजी	PP1	11	a
# PP1 11 a	2	GenDep	6	,	PP1	11	a
# PP1 11 a	3	PreHeadNP	7	जिनको	PP1	11	a
# PP1 11 a	4	PreHeadNP	8	भारत	PP1	11	a
# PP1 11 a	4	PreHeadNP	9	सरकार	PP1	11	a
# PP1 11 a	4	PreHeadNP	10	ने	PP1	11	a
# PP1 11 a	5	PreHeadNP	11	कई	PP1	11	a
# PP1 11 a	5	PreHeadNP	12	बार	PP1	11	a
# PP1 11 a	6	PreHeadNP	13	इनामों	PP1	11	a
# PP1 11 a	6	PreHeadNP	14	से	PP1	11	a
# PP1 11 a	7	PreHeadNP	15	नवाज़ा	PP1	11	a
# PP1 11 a	7	PreHeadNP	16	है	PP1	11	a
# PP1 11 a	7	PreHeadNP	17	,	PP1	11	a
# PP1 11 a	8	PreHeadNP	18	की	PP1	11	a
# PP1 11 a	9	HeadNP	19	दुकान	PP1	11	a
# PP1 11 a	10	PreMainVerb	20	क्रान्तिकारी-अखबार	PP1	11	a
# PP1 11 a	11	MainVerb	21	छापती	PP1	11	a
# PP1 11 a	11	MainVerb	22	थी	PP1	11	a
# PP1 11 a	11	MainVerb	23	।	PP1	11	a
# PP1 11 b	0	PreGenDep	0	अज़ादी	PP1	11	b
# PP1 11 b	0	PreGenDep	1	के	PP1	11	b
# PP1 11 b	0	PreGenDep	2	दौरान	PP1	11	b
# PP1 11 b	1	PreGenDep	3	रमेश	PP1	11	b
# PP1 11 b	1	PreGenDep	4	के	PP1	11	b
# PP1 11 b	2	GenDep	5	दादाजी	PP1	11	b
# PP1 11 b	2	GenDep	6	की	PP1	11	b
# PP1 11 b	2	GenDep	7	,	PP1	11	b
# PP1 11 b	3	PreHeadNP	8	जिनको	PP1	11	b
# PP1 11 b	4	PreHeadNP	9	भारत	PP1	11	b
# PP1 11 b	4	PreHeadNP	10	सरकार	PP1	11	b
# PP1 11 b	4	PreHeadNP	11	ने	PP1	11	b
# PP1 11 b	5	PreHeadNP	12	कई	PP1	11	b
# PP1 11 b	5	PreHeadNP	13	बार	PP1	11	b
# PP1 11 b	6	PreHeadNP	14	इनामों	PP1	11	b
# PP1 11 b	6	PreHeadNP	15	से	PP1	11	b
# PP1 11 b	7	PreHeadNP	16	नवाज़ा	PP1	11	b
# PP1 11 b	7	PreHeadNP	17	है	PP1	11	b
# PP1 11 b	7	PreHeadNP	18	,	PP1	11	b
# PP1 11 b	8	HeadNP	19	दुकान	PP1	11	b
# PP1 11 b	9	PreMainVerb	20	क्रान्तिकारी-अखबार	PP1	11	b
# PP1 11 b	10	MainVerb	21	छापती	PP1	11	b
# PP1 11 b	10	MainVerb	22	थी।	PP1	11	b
# PP1 11 c	0	PreGenDep	0	अज़ादी	PP1	11	c
# PP1 11 c	0	PreGenDep	1	के	PP1	11	c
# PP1 11 c	0	PreGenDep	2	दौरान	PP1	11	c
# PP1 11 c	1	PreGenDep	3	रमेश	PP1	11	c
# PP1 11 c	1	PreGenDep	4	के	PP1	11	c
# PP1 11 c	2	GenDep	5	दादाजी	PP1	11	c
# PP1 11 c	2	GenDep	6	,	PP1	11	c
# PP1 11 c	3	PreHeadNP	7	जो	PP1	11	c
# PP1 11 c	4	PreHeadNP	8	अब	PP1	11	c
# PP1 11 c	5	PreHeadNP	9	नहीं	PP1	11	c
# PP1 11 c	5	PreHeadNP	10	रहे	PP1	11	c
# PP1 11 c	5	PreHeadNP	11	,	PP1	11	c
# PP1 11 c	6	PreHeadNP	12	की	PP1	11	c
# PP1 11 c	7	HeadNP	13	दुकान	PP1	11	c
# PP1 11 c	8	PreMainVerb	14	क्रान्तिकारी-अखबार	PP1	11	c
# PP1 11 c	9	MainVerb	15	छापती	PP1	11	c
# PP1 11 c	9	MainVerb	16	थी	PP1	11	c
# PP1 11 c	9	MainVerb	17	।	PP1	11	c
# PP1 11 d	0	PreGenDep	0	अज़ादी	PP1	11	d
# PP1 11 d	0	PreGenDep	1	के	PP1	11	d
# PP1 11 d	0	PreGenDep	2	दौरान	PP1	11	d
# PP1 11 d	1	PreGenDep	3	रमेश	PP1	11	d
# PP1 11 d	1	PreGenDep	4	के	PP1	11	d
# PP1 11 d	2	GenDep	5	दादाजी	PP1	11	d
# PP1 11 d	2	GenDep	6	की	PP1	11	d
# PP1 11 d	2	GenDep	7	,	PP1	11	d
# PP1 11 d	3	PreHeadNP	8	जो	PP1	11	d
# PP1 11 d	4	PreHeadNP	9	अब	PP1	11	d
# PP1 11 d	5	PreHeadNP	10	नहीं	PP1	11	d
# PP1 11 d	5	PreHeadNP	11	रहे	PP1	11	d
# PP1 11 d	5	PreHeadNP	12	,	PP1	11	d
# PP1 11 d	6	HeadNP	13	दुकान	PP1	11	d
# PP1 11 d	7	PreMainVerb	14	क्रान्तिकारी-अखबार	PP1	11	d
# PP1 11 d	8	MainVerb	15	छापती	PP1	11	d
# PP1 11 d	8	MainVerb	16	थी।	PP1	11	d
# PP1 12 a	0	PreGenDep	0	लोगों	PP1	12	a
# PP1 12 a	0	PreGenDep	1	के	PP1	12	a
# PP1 12 a	0	PreGenDep	2	मुताबिक	PP1	12	a
# PP1 12 a	1	PreGenDep	3	केरल	PP1	12	a
# PP1 12 a	1	PreGenDep	4	की	PP1	12	a
# PP1 12 a	2	GenDep	5	इलाइची	PP1	12	a
# PP1 12 a	2	GenDep	6	,	PP1	12	a
# PP1 12 a	3	PreHeadNP	7	जिसके	PP1	12	a
# PP1 12 a	3	PreHeadNP	8	बारे	PP1	12	a
# PP1 12 a	3	PreHeadNP	9	में	PP1	12	a
# PP1 12 a	4	PreHeadNP	10	प्राचीन	PP1	12	a
# PP1 12 a	4	PreHeadNP	11	यूनानी	PP1	12	a
# PP1 12 a	5	PreHeadNP	12	जानते	PP1	12	a
# PP1 12 a	5	PreHeadNP	13	थे	PP1	12	a
# PP1 12 a	5	PreHeadNP	14	,	PP1	12	a
# PP1 12 a	6	PreHeadNP	15	का	PP1	12	a
# PP1 12 a	7	HeadNP	16	पेड़	PP1	12	a
# PP1 12 a	8	PreMainVerb	17	कम	PP1	12	a
# PP1 12 a	8	PreMainVerb	18	बारिश	PP1	12	a
# PP1 12 a	8	PreMainVerb	19	से	PP1	12	a
# PP1 12 a	9	MainVerb	20	खराब	PP1	12	a
# PP1 12 a	9	MainVerb	21	हो	PP1	12	a
# PP1 12 a	9	MainVerb	22	जाता	PP1	12	a
# PP1 12 a	9	MainVerb	23	है	PP1	12	a
# PP1 12 a	9	MainVerb	24	।	PP1	12	a
# PP1 12 b	0	PreGenDep	0	लोगों	PP1	12	b
# PP1 12 b	0	PreGenDep	1	के	PP1	12	b
# PP1 12 b	0	PreGenDep	2	मुताबिक	PP1	12	b
# PP1 12 b	1	PreGenDep	3	केरल	PP1	12	b
# PP1 12 b	1	PreGenDep	4	की	PP1	12	b
# PP1 12 b	2	GenDep	5	इलाइची	PP1	12	b
# PP1 12 b	2	GenDep	6	का	PP1	12	b
# PP1 12 b	2	GenDep	7	,	PP1	12	b
# PP1 12 b	3	PreHeadNP	8	जिसके	PP1	12	b
# PP1 12 b	3	PreHeadNP	9	बारे	PP1	12	b
# PP1 12 b	3	PreHeadNP	10	में	PP1	12	b
# PP1 12 b	4	PreHeadNP	11	प्राचीन	PP1	12	b
# PP1 12 b	4	PreHeadNP	12	यूनानी	PP1	12	b
# PP1 12 b	5	PreHeadNP	13	जानते	PP1	12	b
# PP1 12 b	5	PreHeadNP	14	थे	PP1	12	b
# PP1 12 b	5	PreHeadNP	15	,	PP1	12	b
# PP1 12 b	6	HeadNP	16	पेड़	PP1	12	b
# PP1 12 b	7	PreMainVerb	17	कम	PP1	12	b
# PP1 12 b	7	PreMainVerb	18	बारिश	PP1	12	b
# PP1 12 b	7	PreMainVerb	19	से	PP1	12	b
# PP1 12 b	8	MainVerb	20	खराब	PP1	12	b
# PP1 12 b	8	MainVerb	21	हो	PP1	12	b
# PP1 12 b	8	MainVerb	22	जाता	PP1	12	b
# PP1 12 b	8	MainVerb	23	है	PP1	12	b
# PP1 12 b	8	MainVerb	24	।	PP1	12	b
# PP1 12 c	0	PreGenDep	0	लोगों	PP1	12	c
# PP1 12 c	0	PreGenDep	1	के	PP1	12	c
# PP1 12 c	0	PreGenDep	2	मुताबिक	PP1	12	c
# PP1 12 c	1	PreGenDep	3	केरल	PP1	12	c
# PP1 12 c	1	PreGenDep	4	की	PP1	12	c
# PP1 12 c	2	GenDep	5	इलाइची	PP1	12	c
# PP1 12 c	2	GenDep	6	,	PP1	12	c
# PP1 12 c	3	PreHeadNP	7	जो	PP1	12	c
# PP1 12 c	4	PreHeadNP	8	हरी	PP1	12	c
# PP1 12 c	5	PreHeadNP	9	होती	PP1	12	c
# PP1 12 c	5	PreHeadNP	10	है	PP1	12	c
# PP1 12 c	5	PreHeadNP	11	,	PP1	12	c
# PP1 12 c	6	PreHeadNP	12	का	PP1	12	c
# PP1 12 c	7	HeadNP	13	पेड़	PP1	12	c
# PP1 12 c	8	PreMainVerb	14	कम	PP1	12	c
# PP1 12 c	8	PreMainVerb	15	बारिश	PP1	12	c
# PP1 12 c	8	PreMainVerb	16	से	PP1	12	c
# PP1 12 c	9	MainVerb	17	खराब	PP1	12	c
# PP1 12 c	9	MainVerb	18	हो	PP1	12	c
# PP1 12 c	9	MainVerb	19	जाता	PP1	12	c
# PP1 12 c	9	MainVerb	20	है	PP1	12	c
# PP1 12 c	9	MainVerb	21	।	PP1	12	c
# PP1 12 d	0	PreGenDep	0	लोगों	PP1	12	d
# PP1 12 d	0	PreGenDep	1	के	PP1	12	d
# PP1 12 d	0	PreGenDep	2	मुताबिक	PP1	12	d
# PP1 12 d	1	PreGenDep	3	केरल	PP1	12	d
# PP1 12 d	1	PreGenDep	4	की	PP1	12	d
# PP1 12 d	2	GenDep	5	इलाइची	PP1	12	d
# PP1 12 d	2	GenDep	6	का	PP1	12	d
# PP1 12 d	2	GenDep	7	,	PP1	12	d
# PP1 12 d	3	PreHeadNP	8	जो	PP1	12	d
# PP1 12 d	4	PreHeadNP	9	हरी	PP1	12	d
# PP1 12 d	5	PreHeadNP	10	होती	PP1	12	d
# PP1 12 d	5	PreHeadNP	11	है	PP1	12	d
# PP1 12 d	5	PreHeadNP	12	,	PP1	12	d
# PP1 12 d	6	HeadNP	13	पेड़	PP1	12	d
# PP1 12 d	7	PreMainVerb	14	कम	PP1	12	d
# PP1 12 d	7	PreMainVerb	15	बारिश	PP1	12	d
# PP1 12 d	7	PreMainVerb	16	से	PP1	12	d
# PP1 12 d	8	MainVerb	17	खराब	PP1	12	d
# PP1 12 d	8	MainVerb	18	हो	PP1	12	d
# PP1 12 d	8	MainVerb	19	जाता	PP1	12	d
# PP1 12 d	8	MainVerb	20	है	PP1	12	d
# PP1 12 d	8	MainVerb	21	।	PP1	12	d
# CP1 1 a	0	PreNounPred	0	इस	CP1	1	a
# CP1 1 a	0	PreNounPred	1	मैगज़ीन	CP1	1	a
# CP1 1 a	0	PreNounPred	2	ने	CP1	1	a
# CP1 1 a	1	PreNounPred	3	करीना	CP1	1	a
# CP1 1 a	1	PreNounPred	4	को	CP1	1	a
# CP1 1 a	2	PreNounPred	5	सबसे	CP1	1	a
# CP1 1 a	2	PreNounPred	6	खूबसूरत	CP1	1	a
# CP1 1 a	2	PreNounPred	7	भारतीय	CP1	1	a
# CP1 1 a	3	CPNounPred	8	करार	CP1	1	a
# CP1 1 a	4	PreLV1	9	पहली	CP1	1	a
# CP1 1 a	4	PreLV1	10	बार	CP1	1	a
# CP1 1 a	5	PreLV1	11	पिछले	CP1	1	a
# CP1 1 a	5	PreLV1	12	साल	CP1	1	a
# CP1 1 a	6	PreLV	13	जून	CP1	1	a
# CP1 1 a	6	PreLV	14	के	CP1	1	a
# CP1 1 a	7	PreLV	15	प्रकाशन	CP1	1	a
# CP1 1 a	7	PreLV	16	में	CP1	1	a
# CP1 1 a	8	CPLightVerb	17	दिया	CP1	1	a
# CP1 1 a	8	CPLightVerb	18	था	CP1	1	a
# CP1 1 a	8	CPLightVerb	19	,	CP1	1	a
# CP1 1 a	9	PreCoordMV	20	करीना	CP1	1	a
# CP1 1 a	9	PreCoordMV	21	ने	CP1	1	a
# CP1 1 a	10	PreCoordMV	22	उसके	CP1	1	a
# CP1 1 a	10	PreCoordMV	23	बाद	CP1	1	a
# CP1 1 a	11	CoordMainVerb	24	चुप्पी	CP1	1	a
# CP1 1 a	11	CoordMainVerb	25	साध	CP1	1	a
# CP1 1 a	11	CoordMainVerb	26	ली।	CP1	1	a
# CP1 1 b	0	PreNounPred	0	इस	CP1	1	b
# CP1 1 b	0	PreNounPred	1	मैगज़ीन	CP1	1	b
# CP1 1 b	0	PreNounPred	2	ने	CP1	1	b
# CP1 1 b	1	PreNounPred	3	करीना	CP1	1	b
# CP1 1 b	1	PreNounPred	4	को	CP1	1	b
# CP1 1 b	2	PreNounPred	5	सबसे	CP1	1	b
# CP1 1 b	2	PreNounPred	6	खूबसूरत	CP1	1	b
# CP1 1 b	2	PreNounPred	7	भारतीय	CP1	1	b
# CP1 1 b	3	CPNounPred	8	करार	CP1	1	b
# CP1 1 b	4	PreLV	9	जून	CP1	1	b
# CP1 1 b	4	PreLV	10	के	CP1	1	b
# CP1 1 b	5	PreLV	11	प्रकाशन	CP1	1	b
# CP1 1 b	5	PreLV	12	में	CP1	1	b
# CP1 1 b	6	CPLightVerb	13	दिया	CP1	1	b
# CP1 1 b	6	CPLightVerb	14	था	CP1	1	b
# CP1 1 b	6	CPLightVerb	15	,	CP1	1	b
# CP1 1 b	7	PreCoordMV	16	करीना	CP1	1	b
# CP1 1 b	7	PreCoordMV	17	ने	CP1	1	b
