Position	Word	Lemma	POS	Part	Item	Condition	Region	Round
7	در	در	P	2	16	3	other	1
8	مورد	مورد	N_SING	2	16	3	other	1
9	ستارگان	None	N_PL	2	16	3	other	1
10	بود	بود#باش	V_PA	2	16	3	other	1
11	.	.	DELM	2	16	3	other	1
1	محسن	محسن	N_SING	1	12	1	other	1
2	اتهامی	اتهامی	N_SING	1	12	1	other	1
3	به	به	P	1	12	1	other	1
4	من	من	PRO	1	12	1	other	1
5	زد	زد#زن	V_PA	1	12	1	verb	1
6	اما	اما	CON	1	12	1	other	1
7	نتوانست	توانست#توان	V_PA	1	12	1	other	1
8	آن	آن	PRO	1	12	1	other	1
9	را	را	CLITIC	1	12	1	other	1
10	اثبات	اثبات	N_SING	1	12	1	other	1
11	کند	کرد#کن	V_SUB	1	12	1	other	1
12	.	.	DELM	1	12	1	other	1
1	نیلوفر	نیلوفر	N_SING	1	26	3	other	1
2	دکلمله‌ای	دکلمله	N_SING	1	26	3	other	1
3	در	در	P	1	26	3	other	1
4	مدرسه	مدرسه	N_SING	1	26	3	other	1
5	خواند	خواند#خوان	V_PA	1	26	3	verb	1
6	و	و	CON	1	26	3	other	1
7	جایزه‌ی	جایزه	N_SING	1	26	3	other	1
8	بهترین	به	ADJ_SUP	1	26	3	other	1
9	دکلمه‌ی	دکلمه	N_SING	1	26	3	other	1
10	منطقه	منطقه	N_SING	1	26	3	other	1
11	را	را	CLITIC	1	26	3	other	1
12	گرفت	گرفت#گیر	V_PA	1	26	3	other	1
13	.	.	DELM	1	26	3	other	1
1	سینا	سینا	N_SING	1	29	1	other	1
2	قراری	قراری	N_SING	1	29	1	other	1
3	با	با	P	1	29	1	other	1
4	ندا	ندا	N_SING	1	29	1	other	1
5	گذاشت	گذاشت#گذار	V_PA	1	29	1	verb	1
6	اما	اما	CON	1	29	1	other	1
7	او	او	PRO	1	29	1	other	1
8	سر	سر	N_SING	1	29	1	other	1
9	قرار	قرار	N_SING	1	29	1	other	1
10	نیامد	None	V_PA	1	29	1	other	1
11	.	.	DELM	1	29	1	other	1
1	سارا	None	N_SING	2	8	2	other	1
2	انتظاری	انتظار	N_SING	2	8	2	other	1
3	از	از	P	2	8	2	other	1
4	پدر	پدر	N_SING	2	8	2	other	1
5	ورشکسته‌ی	ورشکسته	ADJ	2	8	2	other	1
6	ما	ما	PRO	2	8	2	other	1
7	داشت	داشت#دار	V_PA	2	8	2	verb	1
8	که	که	CON	2	8	2	other	1
9	نمی‌توانست	توانست#توان	V_PA	2	8	2	other	1
10	برآورده	None	ADJ_INO	2	8	2	other	1
11	کند	کرد#کن	V_SUB	2	8	2	other	1
12	.	.	DELM	2	8	2	other	1
1	حمید	حمید	N_SING	1	4	3	other	1
2	جوابی	جوابی	N_SING	1	4	3	other	1
3	از	از	P	1	4	3	other	1
4	مینا	مینا	N_SING	1	4	3	other	1
5	شنید	None	V_PA	1	4	3	verb	1
6	و	و	CON	1	4	3	other	1
7	شوکه	شوکه	ADJ	1	4	3	other	1
8	شد	کرد#کن	V_PA	1	4	3	other	1
9	.	.	DELM	1	4	3	other	1
1	مژگان	مژگان	N_SING	1	14	2	other	1
2	تهمتی	تهمت	N_SING	1	14	2	other	1
3	که	که	CON	1	14	2	other	1
4	برایم	رسید#را	V_SUB	1	14	2	other	1
5	باورنکردنی	باورنکردنی	ADJ	1	14	2	other	1
6	بود	بود#باش	V_PA	1	14	2	other	1
7	به	به	P	1	14	2	other	1
8	من	من	PRO	1	14	2	other	1
9	زد	زد#زن	V_PA	1	14	2	verb	1
10	و	و	CON	1	14	2	other	1
11	باعث	باعث	N_SING	1	14	2	other	1
12	شد	کرد#کن	V_PA	1	14	2	other	1
13	با	با	P	1	14	2	other	1
14	او	او	PRO	1	14	2	other	1
15	قطع	قطع	N_SING	1	14	2	other	1
16	رابطه	رابطه	N_SING	1	14	2	other	1
17	کنم	کرد#کن	V_SUB	1	14	2	other	1
18	.	.	DELM	1	14	2	other	1
1	فرهاد	فرهاد	N_SING	1	24	4	other	1
2	خبری	None	N_SING	1	24	4	other	1
3	که	که	CON	1	24	4	other	1
4	بسیار	بسیار	ADV	1	24	4	other	1
5	امیدبخش	امیدبخش	ADJ	1	24	4	other	1
6	بود	بود#باش	V_PA	1	24	4	other	1
7	به	به	P	1	24	4	other	1
8	من	من	PRO	1	24	4	other	1
9	داد	داد#ده	V_PA	1	24	4	verb	1
10	و	و	CON	1	24	4	other	1
11	مرا	مرا	ADV	1	24	4	other	1
12	از	از	P	1	24	4	other	1
13	نگرانی	نگرانی	N_SING	1	24	4	other	1
14	درآورد	None	V_PA	1	24	4	other	1
15	.	.	DELM	1	24	4	other	1
1	رضا	رضا	N_SING	1	13	3	other	1
2	باغی	باغ	N_SING	1	13	3	other	1
3	به	به	P	1	13	3	other	1
4	من	من	PRO	1	13	3	other	1
5	فروخت	None	V_PA	1	13	3	verb	1
6	و	و	CON	1	13	3	other	1
7	از	از	P	1	13	3	other	1
8	این	این	DET	1	13	3	other	1
9	شهر	شهر	N_SING	1	13	3	other	1
10	رفت	رفت#رو	V_PA	1	13	3	other	1
11	.	.	DELM	1	13	3	other	1
1	من	من	PRO	1	30	3	other	1
2	شایعه‌ای	شایعه	N_SING	1	30	3	other	1
3	در	در	P	1	30	3	other	1
4	مورد	مورد	N_SING	1	30	3	other	1
5	ستاره	ستاره	N_SING	1	30	3	other	1
6	شنیدم	None	V_PA	1	30	3	verb	1
7	و	و	CON	1	30	3	other	1
8	خیلی	خیلی	ADV	1	30	3	other	1
9	عصبانی	عصبانی	ADJ	1	30	3	other	1
10	شدم	کرد#کن	V_PA	1	30	3	other	1
11	.	.	DELM	1	30	3	other	1
1	الهام	None	N_SING	2	11	2	other	1
2	عطری	عطر	ADJ	2	11	2	other	1
3	به	به	P	2	11	2	other	1
4	لباس	لباس	N_SING	2	11	2	other	1
5	قرمز	قرمز	ADJ	2	11	2	other	1
6	جدیدش	جدیدش	ADJ	2	11	2	other	1
7	زد	زد#زن	V_PA	2	11	2	verb	1
8	که	که	CON	2	11	2	other	1
9	توجه	توجه	N_SING	2	11	2	other	1
10	همه	همه	PRO	2	11	2	other	1
11	را	را	CLITIC	2	11	2	other	1
12	جلب	جلب	N_SING	2	11	2	other	1
13	کرده	کرد#کن	V_PP	2	11	2	other	1
14	بود	بود#باش	V_PA	2	11	2	other	1
15	.	.	DELM	2	11	2	other	1
1	سینا	سینا	N_SING	1	29	2	other	1
2	قراری	قراری	N_SING	1	29	2	other	1
3	که	که	CON	1	29	2	other	1
4	انتظارش	انتظارش	ADV	1	29	2	other	1
5	را	را	CLITIC	1	29	2	other	1
6	می‌کشید	None	V_PRS	1	29	2	other	1
7	با	با	P	1	29	2	other	1
8	ندا	ندا	N_SING	1	29	2	other	1
9	گذاشت	گذاشت#گذار	V_PA	1	29	2	verb	1
10	اما	اما	CON	1	29	2	other	1
11	او	او	PRO	1	29	2	other	1
12	سر	سر	N_SING	1	29	2	other	1
13	قرار	قرار	N_SING	1	29	2	other	1
14	نیامد	None	V_PA	1	29	2	other	1
15	.	.	DELM	1	29	2	other	1
1	استاد	استاد	N_SING	1	28	2	other	1
2	صحبتی	صحبتی	N_SING	1	28	2	other	1
3	که	که	CON	1	28	2	other	1
4	بسیار	بسیار	ADV	1	28	2	other	1
5	اثرگذار	None	ADJ	1	28	2	other	1
6	بود	بود#باش	V_PA	1	28	2	other	1
7	با	با	P	1	28	2	other	1
8	شاگردش	شاگردش	N_SING	1	28	2	other	1
9	کرد	کرد#کن	V_PA	1	28	2	verb	1
10	و	و	CON	1	28	2	other	1
11	او	او	PRO	1	28	2	other	1
12	را	را	CLITIC	1	28	2	other	1
13	متقاعد	متقاعد	ADJ	1	28	2	other	1
14	کرد	کرد#کن	V_PA	1	28	2	other	1
15	که	که	CON	1	28	2	other	1
16	تصمیمش	تصمیمش	N_SING	1	28	2	other	1
17	را	را	CLITIC	1	28	2	other	1
18	عوض	عوض	N_SING	1	28	2	other	1
19	کند	کرد#کن	V_SUB	1	28	2	other	1
20	.	.	DELM	1	28	2	other	1
1	همسرم	همسرم	PRO	2	15	1	other	1
2	ضربه‌ای	ضربه	N_SING	2	15	1	other	1
3	به	به	P	2	15	1	other	1
4	زندگی	زندگی	N_SING	2	15	1	other	1
5	من	من	PRO	2	15	1	other	1
6	زد	زد#زن	V_PA	2	15	1	verb	1
7	که	که	CON	2	15	1	other	1
8	غیرقابل	غیرقابل	ADV	2	15	1	other	1
9	جبران	جبران	N_SING	2	15	1	other	1
10	است	است	V_PRS	2	15	1	other	1
11	.	.	DELM	2	15	1	other	1
1	همکارم	همکارم	N_SING	2	9	1	other	1
2	سهمی	سهمی	N_SING	2	9	1	other	1
3	از	از	P	2	9	1	other	1
4	شرکت	شرکت	N_SING	2	9	1	other	1
5	برد	برد#بر	V_PA	2	9	1	verb	1
6	که	که	CON	2	9	1	other	1
7	اصلا	اصلاً	ADV	2	9	1	other	1
8	منصفانه	منصفانه	ADJ	2	9	1	other	1
9	نبود	بود#باش	V_PA	2	9	1	other	1
10	.	.	DELM	2	9	1	other	1
1	معلمم	معلمم	N_SING	2	17	3	other	1
2	درسی	درسی	ADJ	2	17	3	other	1
3	به	به	P	2	17	3	other	1
4	من	من	PRO	2	17	3	other	1
5	آموخت	آموخت	V_PA	2	17	3	verb	1
6	که	که	CON	2	17	3	other	1
7	هرگز	هرگز	ADV_NEG	2	17	3	other	1
8	آن	آن	PRO	2	17	3	other	1
9	را	را	CLITIC	2	17	3	other	1
10	فراموش	فراموش	ADJ	2	17	3	other	1
11	نمی‌کنند	کرد#کن	V_PRS	2	17	3	other	1
12	.	.	DELM	2	17	3	other	1
1	حسین	حسین	N_SING	1	34	4	other	1
2	نکته‌ای	نکته	N_SING	1	34	4	other	1
3	که	که	CON	1	34	4	other	1
4	بسیار	بسیار	ADV	1	34	4	other	1
5	بزرگ	بزرگ	ADJ	1	34	4	other	1
6	بود	بود#باش	V_PA	1	34	4	other	1
7	در	در	P	1	34	4	other	1
8	مورد	مورد	N_SING	1	34	4	other	1
9	همسرش	همسرش	N_SING	1	34	4	other	1
10	فهمید	None	V_PA	1	34	4	verb	1
11	و	و	CON	1	34	4	other	1
12	باعث	باعث	N_SING	1	34	4	other	1
13	شد	کرد#کن	V_PA	1	34	4	other	1
14	احساسش	احساسش	N_SING	1	34	4	other	1
15	در	در	P	1	34	4	other	1
16	مورد	مورد	N_SING	1	34	4	other	1
17	او	او	PRO	1	34	4	other	1
18	تغییر	تغییر	N_SING	1	34	4	other	1
19	کند	کرد#کن	V_SUB	1	34	4	other	1
20	.	.	DELM	1	34	4	other	1
1	حمید	حمید	N_SING	2	4	4	other	1
2	جوابی	جوابی	N_SING	2	4	4	other	1
3	از	از	P	2	4	4	other	1
4	خواهرزاده‌ی	خواهراده	N_SING	2	4	4	other	1
5	همسایه‌ی	همسایه‌ی	ADJ	2	4	4	other	1
6	مینا	مینا	N_SING	2	4	4	other	1
7	شنید	None	V_PA	2	4	4	verb	1
8	که	که	CON	2	4	4	other	1
9	او	او	PRO	2	4	4	other	1
10	را	را	CLITIC	2	4	4	other	1
11	شوکه	شوکه	ADJ	2	4	4	other	1
12	کرد	کرد#کن	V_PA	2	4	4	other	1
13	.	.	DELM	2	4	4	other	1
1	فرهاد	فرهاد	N_SING	1	24	2	other	1
2	قولی	قولی	N_SING	1	24	2	other	1
3	که	که	CON	1	24	2	other	1
4	بسیار	بسیار	ADV	1	24	2	other	1
5	امیدبخش	امیدبخش	ADJ	1	24	2	other	1
6	بود	بود#باش	V_PA	1	24	2	other	1
7	به	به	P	1	24	2	other	1
8	من	من	PRO	1	24	2	other	1
9	داد	داد#ده	V_PA	1	24	2	verb	1
10	و	و	CON	1	24	2	other	1
11	دیگر	دیگر	ADV	1	24	2	other	1
12	خیالم	خیالم	ADV	1	24	2	other	1
13	راحت	راحت	ADJ	1	24	2	other	1
14	شد	کرد#کن	V_PA	1	24	2	other	1
15	.	.	DELM	1	24	2	other	1
1	رضا	رضا	N_SING	1	13	2	other	1
2	لبخندی	None	N_SING	1	13	2	other	1
3	که	که	CON	1	13	2	other	1
4	سرشار	سرشار	ADJ	1	13	2	other	1
5	از	از	P	1	13	2	other	1
6	آرامش	آرامش	N_SING	1	13	2	other	1
7	بود	بود#باش	V_PA	1	13	2	other	1
8	به	به	P	1	13	2	other	1
9	من	من	PRO	1	13	2	other	1
10	زد	زد#زن	V_PA	1	13	2	verb	1
11	و	و	CON	1	13	2	other	1
12	من	من	PRO	1	13	2	other	1
13	هرگز	هرگز	ADV_NEG	1	13	2	other	1
14	آن	آن	DET	1	13	2	other	1
15	روز	روز	N_SING	1	13	2	other	1
16	را	را	CLITIC	1	13	2	other	1
17	از	از	P	1	13	2	other	1
18	یاد	یاد	N_SING	1	13	2	other	1
19	نمی‌برم	دید#بر	V_PRS	1	13	2	other	1
20	.	.	DELM	1	13	2	other	1
1	مژگان	مژگان	N_SING	2	14	4	other	1
2	هدیه‌ای	هدیه	N_SING	2	14	4	other	1
3	به	به	P	2	14	4	other	1
4	پسر	پسر	N_SING	2	14	4	other	1
5	بامزه‌ی	بامزه	N_SING	2	14	4	other	1
6	من	من	PRO	2	14	4	other	1
7	داد	داد#ده	V_PA	2	14	4	verb	1
8	که	که	CON	2	14	4	other	1
9	واقعا	None	ADV	2	14	4	other	1
10	ذوق	ذوق	N_SING	2	14	4	other	1
11	کرد	کرد#کن	V_PA	2	14	4	other	1
12	.	.	DELM	2	14	4	other	1
1	حسن	حسن	N_SING	2	5	3	other	1
2	داستانی	داستان	N_SING	2	5	3	other	1
3	از	از	P	2	5	3	other	1
4	همسایه‌اش	همسایه‌اش	N_SING	2	5	3	other	1
5	شنید	None	V_PA	2	5	3	verb	1
6	و	و	CON	2	5	3	other	1
7	ﻧﻤﯽﺩﺍﻧﺴﺖ	ﻧﻤﯽﺩﺍﻧﺴﺖ	ADV	2	5	3	other	1
8	باید	بایست#باید	V_AUX	2	5	3	other	1
9	آن	آن	PRO	2	5	3	other	1
10	را	را	CLITIC	2	5	3	other	1
11	باور	باور	N_SING	2	5	3	other	1
12	کند	کرد#کن	V_SUB	2	5	3	other	1
13	یا	یا	CON	2	5	3	other	1
14	.	.	DELM	2	5	3	other	1
1	پژمان	پژمان	N_SING	2	31	1	other	1
2	قضاوتی	قضاوتی	N_SING	2	31	1	other	1
3	در	در	P	2	31	1	other	1
4	مورد	مورد	N_SING	2	31	1	other	1
5	من	من	PRO	2	31	1	other	1
6	کرد	کرد#کن	V_PA	2	31	1	verb	1
7	که	که	CON	2	31	1	other	1
8	حق	حق	N_SING	2	31	1	other	1
9	من	من	PRO	2	31	1	other	1
10	نبود	بود#باش	V_PA	2	31	1	other	1
11	.	.	DELM	2	31	1	other	1
1	علی	علی	N_SING	1	2	2	other	1
2	آهنگی	آهنگ	N_SING	1	2	2	other	1
3	که	که	CON	1	2	2	other	1
4	مورد	مورد	P	1	2	2	other	1
5	علاقه‌ام	علاقه‌ام	N_SING	1	2	2	other	1
6	بود	بود#باش	V_PA	1	2	2	other	1
7	را	را	CLITIC	1	2	2	other	1
8	برای	برای	P	1	2	2	other	1
9	من	من	PRO	1	2	2	other	1
10	زد	زد#زن	V_PA	1	2	2	verb	1
11	و	و	CON	1	2	2	other	1
12	مرا	مرا	N_SING	1	2	2	other	1
13	به	به	P	1	2	2	other	1
14	سال‌های	سال	N_PL	1	2	2	other	1
15	نوجوانی	نوجوانی	N_SING	1	2	2	other	1
16	برد	برد#بر	V_PA	1	2	2	other	1
17	.	.	DELM	1	2	2	other	1
1	فرزاد	فرزاد	N_SING	2	16	1	other	1
2	حرفی	حرف	N_SING	2	16	1	other	1
3	به	به	P	2	16	1	other	1
4	من	من	PRO	2	16	1	other	1
5	زد	زد#زن	V_PA	2	16	1	verb	1
6	که	که	CON	2	16	1	other	1
7	خیلی	خیلی	ADV	2	16	1	other	1
8	جا	جا	N_SING	2	16	1	other	1
9	خوردم	None	V_PA	2	16	1	other	1
10	.	.	DELM	2	16	1	other	1
1	سپیده	None	N_SING	1	7	1	other	1
2	تحلیلی	تحلیلی	ADJ	1	7	1	other	1
3	از	از	P	1	7	1	other	1
4	مقا	مقا	N_SING	1	7	1	other	1
5	له	له	N_SING	1	7	1	other	1
6	کرد	کرد#کن	V_PA	1	7	1	verb	1
7	و	و	CON	1	7	1	other	1
8	آن	آن	PRO	1	7	1	other	1
9	را	را	CLITIC	1	7	1	other	1
10	در	در	P	1	7	1	other	1
11	کنفرانس	کنفرانس	N_SING	1	7	1	other	1
12	ارائه	ارائه	N_SING	1	7	1	other	1
13	داد	داد#ده	V_PA	1	7	1	other	1
14	.	.	DELM	1	7	1	other	1
1	سپیده	None	N_SING	1	7	3	other	1
2	نقدی	نقد	ADJ	1	7	3	other	1
3	از	از	P	1	7	3	other	1
4	مقاله	مقاله	N_SING	1	7	3	other	1
5	خواند	خواند#خوان	V_PA	1	7	3	verb	1
6	و	و	CON	1	7	3	other	1
7	در	در	P	1	7	3	other	1
8	سخنرانی	سخنرانی	N_SING	1	7	3	other	1
9	خود	خود	PRO	1	7	3	other	1
10	به	به	P	1	7	3	other	1
11	آن	آن	PRO	1	7	3	other	1
12	اشاره	اشاره	N_SING	1	7	3	other	1
13	کرد	کرد#کن	V_PA	1	7	3	other	1
14	.	.	DELM	1	7	3	other	1
1	بهنام	None	N_SING	2	20	2	other	1
2	راهنمایی	راهنمایی	N_SING	2	20	2	other	1
3	به	به	P	2	20	2	other	1
4	دانشجوی	دانشجو	N_SING	2	20	2	other	1
5	ممتاز	ممتاز	ADJ	2	20	2	other	1
6	خود	خود	PRO	2	20	2	other	1
7	کرد	کرد#کن	V_PA	2	20	2	verb	1
8	که	که	CON	2	20	2	other	1
9	قابل	قابل	ADJ	2	20	2	other	1
10	قبول	قبول	ADJ	2	20	2	other	1
11	بود	بود#باش	V_PA	2	20	2	other	1
12	.	.	DELM	2	20	2	other	1
1	همسرم	همسرم	PRO	1	15	1	other	1
2	ضربه	ضربه	N_SING	1	15	1	other	1
3	ای	ای	V_PRS	1	15	1	other	1
4	به	به	P	1	15	1	other	1
5	من	من	PRO	1	15	1	other	1
6	زد	زد#زن	V_PA	1	15	1	verb	1
7	و	و	CON	1	15	1	other	1
8	زندگی	زندگی	N_SING	1	15	1	other	1
9	مرا	مرا	ADJ	1	15	1	other	1
10	از	از	P	1	15	1	other	1
11	این	این	PRO	1	15	1	other	1
12	رو	رو	N_SING	1	15	1	other	1
13	به	به	P	1	15	1	other	1
14	آن	آن	PRO	1	15	1	other	1
15	رو	رو	N_SING	1	15	1	other	1
16	کرد	کرد#کن	V_PA	1	15	1	other	1
17	.	.	DELM	1	15	1	other	1
1	حسین	حسین	N_SING	1	34	1	other	1
2	اشتباهی	اشتباه	N_SING	1	34	1	other	1
3	در	در	P	1	34	1	other	1
4	مورد	مورد	N_SING	1	34	1	other	1
5	همسرش	همسرش	N_SING	1	34	1	other	1
6	کرد	کرد#کن	V_PA	1	34	1	verb	1
7	و	و	CON	1	34	1	other	1
8	آن	آن	DET	1	34	1	other	1
9	اشتباه	اشتباه	N_SING	1	34	1	other	1
10	باعث	باعث	N_SING	1	34	1	other	1
11	جدایی	جدایی	N_SING	1	34	1	other	1
12	آن‌ها	آن	PRO	1	34	1	other	1
13	شد	کرد#کن	V_PA	1	34	1	other	1
14	.	.	DELM	1	34	1	other	1
1	آدم	آدم	N_SING	1	23	3	other	1
2	رباها	ربا	N_PL	1	23	3	other	1
3	اخطاری	خطر	N_SING	1	23	3	other	1
4	به	به	P	1	23	3	other	1
5	من	من	PRO	1	23	3	other	1
6	فرستادند	None	V_PA	1	23	3	verb	1
7	و	و	CON	1	23	3	other	1
8	از	از	P	1	23	3	other	1
9	من	من	PRO	1	23	3	other	1
10	خواستند	خواست#خواه	V_PA	1	23	3	other	1
11	تا	تا	CON	1	23	3	other	1
12	پول	پول	N_SING	1	23	3	other	1
13	را	را	CLITIC	1	23	3	other	1
14	هرچه	هرچه	ADV	1	23	3	other	1
15	زودتر	زود	ADJ_CMPR	1	23	3	other	1
16	آماده	آماده	ADJ	1	23	3	other	1
17	کنم	کرد#کن	V_SUB	1	23	3	other	1
18	وگرنه	وگرنه	CON	1	23	3	other	1
19	پسرم	پسرم	N_SING	1	23	3	other	1
20	را	را	CLITIC	1	23	3	other	1
21	می‌کشند	کشید#کش	V_PRS	1	23	3	other	1
22	.	.	DELM	1	23	3	other	1
1	نیلوفر	نیلوفر	N_SING	1	26	1	other	1
2	پیشرفتی	پیشرفتی	N_SING	1	26	1	other	1
3	در	در	P	1	26	1	other	1
4	مدرسه	مدرسه	N_SING	1	26	1	other	1
5	کرد	کرد#کن	V_PA	1	26	1	verb	1
6	و	و	CON	1	26	1	other	1
7	از	از	P	1	26	1	other	1
8	معلمش	معلمش	N_SING	1	26	1	other	1
9	جایزه	جایزه	N_SING	1	26	1	other	1
10	گرفت	گرفت#گیر	V_PA	1	26	1	other	1
11	.	.	DELM	1	26	1	other	1
1	محسن	محسن	N_SING	2	12	1	other	1
2	اتهامی	اتهامی	N_SING	2	12	1	other	1
3	به	به	P	2	12	1	other	1
4	من	من	PRO	2	12	1	other	1
5	زد	زد#زن	V_PA	2	12	1	verb	1
6	اما	اما	CON	2	12	1	other	1
7	نتوانست	توانست#توان	V_PA	2	12	1	other	1
8	آن	آن	PRO	2	12	1	other	1
9	را	را	CLITIC	2	12	1	other	1
10	اثبات	اثبات	N_SING	2	12	1	other	1
11	کند	کرد#کن	V_SUB	2	12	1	other	1
12	.	.	DELM	2	12	1	other	1
1	فرزاد	فرزاد	N_SING	1	16	3	other	1
2	کتابی	کتاب	N_SING	1	16	3	other	1
3	به	به	P	1	16	3	other	1
4	من	من	PRO	1	16	3	other	1
5	داد	داد#ده	V_PA	1	16	3	verb	1
6	اما	اما	CON	1	16	3	other	1
7	هنوز	هنوز	ADV	1	16	3	other	1
8	فرصت	فرصت	N_SING	1	16	3	other	1
9	نکردم	کرد#کن	V_PA	1	16	3	other	1
10	آن	آن	PRO	1	16	3	other	1
11	را	را	CLITIC	1	16	3	other	1
12	بخوانم	خوانمت#خوان	V_SUB	1	16	3	other	1
13	.	.	DELM	1	16	3	other	1
1	نیما	None	N_SING	1	22	4	other	1
2	امانتی	امانتی	N_SING	1	22	4	other	1
3	که	که	CON	1	22	4	other	1
4	بسیار	بسیار	ADV	1	22	4	other	1
5	حیاتی	حیاتی	ADJ	1	22	4	other	1
6	بود	بود#باش	V_PA	1	22	4	other	1
7	به	به	P	1	22	4	other	1
8	من	من	PRO	1	22	4	other	1
9	سپرد	None	V_PA	1	22	4	verb	1
10	و	و	CON	1	22	4	other	1
11	از	از	P	1	22	4	other	1
12	من	من	PRO	1	22	4	other	1
13	خواست	خواست#خواه	V_PA	1	22	4	other	1
14	تا	تا	CON	1	22	4	other	1
15	آن	آن	PRO	1	22	4	other	1
16	را	را	CLITIC	1	22	4	other	1
17	به	به	P	1	22	4	other	1
18	دست	دست	N_SING	1	22	4	other	1
19	خواهرش	خواهرش	N_SING	1	22	4	other	1
20	برسانم	رسانمت#رسان	V_SUB	1	22	4	other	1
21	.	.	DELM	1	22	4	other	1
1	خبرنگار	خبرنگار	N_SING	1	6	3	other	1
2	گزارشی	گزارش	ADJ	1	6	3	other	1
3	از	از	P	1	6	3	other	1
4	حرف‌های	حرف	N_PL	1	6	3	other	1
5	من	من	PRO	1	6	3	other	1
6	نوشت	نوشت#نویس	V_PA	1	6	3	verb	1
7	و	و	CON	1	6	3	other	1
8	آن	آن	PRO	1	6	3	other	1
9	را	را	CLITIC	1	6	3	other	1
10	در	در	P	1	6	3	other	1
11	روزنامه	روزنامه	N_SING	1	6	3	other	1
12	چاپ	چاپ	N_SING	1	6	3	other	1
13	کرد	کرد#کن	V_PA	1	6	3	other	1
14	.	.	DELM	1	6	3	other	1
1	معلمم	معلمم	N_SING	2	17	4	other	1
2	درسی	درسی	ADJ	2	17	4	other	1
3	به	به	P	2	17	4	other	1
4	شاگردان	شاگردان	N_PL	2	17	4	other	1
5	سال	سال	N_SING	2	17	4	other	1
6	آخر	آخر	ADJ	2	17	4	other	1
7	آموخت	آموخت	V_PA	2	17	4	verb	1
8	که	که	CON	2	17	4	other	1
9	هرگز	هرگز	ADV_NEG	2	17	4	other	1
10	آن	آن	PRO	2	17	4	other	1
11	را	را	CLITIC	2	17	4	other	1
12	فراموش	فراموش	ADJ	2	17	4	other	1
13	نمی‌کنند	کرد#کن	V_PRS	2	17	4	other	1
14	.	.	DELM	2	17	4	other	1
1	نازنین	نازنین	N_SING	1	35	1	other	1
2	تصمیمی	تصمیم	N_SING	1	35	1	other	1
3	در	در	P	1	35	1	other	1
4	مورد	مورد	N_SING	1	35	1	other	1
5	خودش	خودش	N_SING	1	35	1	other	1
6	گرفت	گرفت#گیر	V_PA	1	35	1	verb	1
7	و	و	CON	1	35	1	other	1
8	همه‌ی	همه‌ی	PRO	1	35	1	other	1
9	تلاشش	تلاشش	N_SING	1	35	1	other	1
10	را	را	CLITIC	1	35	1	other	1
11	به	به	P	1	35	1	other	1
12	کار	کار	N_SING	1	35	1	other	1
13	بست	بست	V_PA	1	35	1	other	1
14	تا	تا	CON	1	35	1	other	1
15	آن	آن	PRO	1	35	1	other	1
16	را	را	CLITIC	1	35	1	other	1
17	اجرا	اجرا	N_SING	1	35	1	other	1
18	کند	کرد#کن	V_SUB	1	35	1	other	1
19	.	.	DELM	1	35	1	other	1
1	میترا	میترا	N_SING	1	25	3	other	1
2	عروسکی	عروسکی	N_SING	1	25	3	other	1
3	به	به	P	1	25	3	other	1
4	نظر	نظر	N_SING	1	25	3	other	1
5	می‌رسید	رسید#رس	V_PA	1	25	3	other	1
6	به	به	P	1	25	3	other	1
7	من	من	PRO	1	25	3	other	1
8	داد	داد#ده	V_PA	1	25	3	verb	1
9	و	و	CON	1	25	3	other	1
10	من	من	PRO	1	25	3	other	1
11	او	او	PRO	1	25	3	other	1
12	را	را	CLITIC	1	25	3	other	1
13	از	از	P	1	25	3	other	1
14	خودم	None	N_SING	1	25	3	other	1
15	جدا	جدا	ADJ	1	25	3	other	1
16	نمی‌کردم	کرد#کن	V_PA	1	25	3	other	1
17	.	.	DELM	1	25	3	other	1
1	محسن	محسن	N_SING	2	12	4	other	1
2	رازی	راز	N_SING	2	12	4	other	1
3	به	به	P	2	12	4	other	1
4	خواهرزاده‌ی	خواهراده	N_SING	2	12	4	other	1
5	هم	هم	CON	2	12	4	other	1
6	اتاقی	اتاقی	N_SING	2	12	4	other	1
7	من	من	PRO	2	12	4	other	1
8	گفت	گفت#گو	V_PA	2	12	4	verb	1
9	که	که	CON	2	12	4	other	1
10	حسابی	حسابی	N_SING	2	12	4	other	1
11	او	او	PRO	2	12	4	other	1
12	را	را	CLITIC	2	12	4	other	1
13	در	در	P	2	12	4	other	1
14	فکر	فکر	N_SING	2	12	4	other	1
15	فرو	فرو	PREV	2	12	4	other	1
16	برد	برد#بر	V_PA	2	12	4	other	1
17	.	.	DELM	2	12	4	other	1
1	میترا	میترا	N_SING	2	25	4	other	1
2	عروسکی	عروسکی	N_SING	2	25	4	other	1
3	به	به	P	2	25	4	other	1
4	دختر	دختر	N_SING	2	25	4	other	1
5	کوچک	کوچک	ADJ	2	25	4	other	1
6	من	من	PRO	2	25	4	other	1
7	داد	داد#ده	V_PA	2	25	4	verb	1
8	که	که	CON	2	25	4	other	1
9	درست	درست	ADJ	2	25	4	other	1
10	قد	قد	N_SING	2	25	4	other	1
11	خود	خود	PRO	2	25	4	other	1
12	او	او	PRO	2	25	4	other	1
13	بود	بود#باش	V_PA	2	25	4	other	1
14	.	.	DELM	2	25	4	other	1
1	کاوه	کاوه	N_SING	2	32	1	other	1
